Funder ID,Status,Company Location,Company Size,Annual Revenue,Year Incorporated,Industry Sector,Lease Term,Lease Amount,Equipment Type,Business Type,Previous Lease History,Application Date
2,approved,NS,1-50,4179939,2009,Healthcare & Wellness,4,75150.29973043164,,Corporation,Yes,2023-06-16
3,approved,NS,1-50,4179939,2009,Healthcare & Wellness,4,75150.29973043164,,Corporation,Yes,2023-06-16
4,approved,NS,1-50,4179939,2009,Healthcare & Wellness,4,75150.29973043164,,Corporation,Yes,2023-06-16
1,approved,NB,1-50,1744029,1998,Construction & Transportation,2,87240.81867591718,Transport Machinery,Corporation,No,2022-12-30
3,approved,NB,1-50,1744029,1998,Construction & Transportation,2,87240.81867591718,Transport Machinery,Corporation,No,2022-12-30
1,approved,NB,51-100,8002818,2006,Healthcare & Wellness,5,36759.66349772677,,Corporation,Yes,2017-10-13
3,approved,NB,51-100,8002818,2006,Healthcare & Wellness,5,36759.66349772677,,Corporation,Yes,2017-10-13
4,approved,NB,51-100,8002818,2006,Healthcare & Wellness,5,36759.66349772677,,Corporation,Yes,2017-10-13
1,approved,NS,51-100,6966535,2001,Industrial & Material Handling,4,177714.46083542964,Other,Corporation,Yes,2018-10-26
3,approved,NS,51-100,6966535,2001,Industrial & Material Handling,4,177714.46083542964,Other,Corporation,Yes,2018-10-26
4,approved,NS,51-100,6966535,2001,Industrial & Material Handling,4,177714.46083542964,Other,Corporation,Yes,2018-10-26
1,approved,NB,1-50,1308165,2008,Industrial & Material Handling,2,176472.1265722242,Heavy Tools,Corporation,No,2018-07-27
2,approved,NB,1-50,1308165,2008,Industrial & Material Handling,2,176472.1265722242,Heavy Tools,Corporation,No,2018-07-27
3,approved,NB,1-50,1308165,2008,Industrial & Material Handling,2,176472.1265722242,Heavy Tools,Corporation,No,2018-07-27
4,approved,NB,1-50,1308165,2008,Industrial & Material Handling,2,176472.1265722242,Heavy Tools,Corporation,No,2018-07-27
1,approved,NS,1-50,1405274,1990,Landscaping & Agriculture,2,110131.9370237585,Heavy Machinery,Corporation,No,2020-05-21
2,approved,NS,1-50,1405274,1990,Landscaping & Agriculture,2,110131.9370237585,Heavy Machinery,Corporation,No,2020-05-21
3,approved,NS,1-50,1405274,1990,Landscaping & Agriculture,2,110131.9370237585,Heavy Machinery,Corporation,No,2020-05-21
4,approved,NS,1-50,1405274,1990,Landscaping & Agriculture,2,110131.9370237585,Heavy Machinery,Corporation,No,2020-05-21
1,approved,PEI,51-100,8203767,1994,Service Industry,1,32697.60111597938,Service Machinery,Corporation,Yes,2022-09-26
3,approved,PEI,51-100,8203767,1994,Service Industry,1,32697.60111597938,Service Machinery,Corporation,Yes,2022-09-26
4,approved,PEI,51-100,8203767,1994,Service Industry,1,32697.60111597938,Service Machinery,Corporation,Yes,2022-09-26
1,approved,NB,51-100,5470447,2003,Landscaping & Agriculture,5,140199.2762391472,Heavy Machinery,Corporation,No,2015-08-19
3,approved,NB,51-100,5470447,2003,Landscaping & Agriculture,5,140199.2762391472,Heavy Machinery,Corporation,No,2015-08-19
4,approved,NB,51-100,5470447,2003,Landscaping & Agriculture,5,140199.2762391472,Heavy Machinery,Corporation,No,2015-08-19
1,approved,PEI,1-50,4620947,2005,Healthcare & Wellness,2,169982.87839517999,Medical Devices,Corporation,Yes,2015-02-05
2,approved,PEI,1-50,4620947,2005,Healthcare & Wellness,2,169982.87839517999,Medical Devices,Corporation,Yes,2015-02-05
3,approved,PEI,1-50,4620947,2005,Healthcare & Wellness,2,169982.87839517999,Medical Devices,Corporation,Yes,2015-02-05
4,approved,PEI,1-50,4620947,2005,Healthcare & Wellness,2,169982.87839517999,Medical Devices,Corporation,Yes,2015-02-05
2,approved,NS,100+,18893934,1987,Construction & Transportation,1,207353.16492708586,Software,Corporation,Yes,2022-12-23
1,approved,NB,1-50,3766950,2002,Service Industry,5,212062.5231314079,Other,Corporation,No,2023-02-10
2,approved,NB,1-50,3766950,2002,Service Industry,5,212062.5231314079,Other,Corporation,No,2023-02-10
3,approved,NB,1-50,3766950,2002,Service Industry,5,212062.5231314079,Other,Corporation,No,2023-02-10
4,approved,NB,1-50,3766950,2002,Service Industry,5,212062.5231314079,Other,Corporation,No,2023-02-10
2,approved,NS,51-100,5258414,2015,Construction & Transportation,5,129709.41056183756,Software,Corporation,Yes,2016-06-03
2,approved,PEI,1-50,4552320,2015,Construction & Transportation,2,98252.8204461254,Software,Corporation,Yes,2020-05-28
2,approved,PEI,1-50,2788148,2013,Healthcare & Wellness,5,150759.65994739195,Software,Corporation,No,2022-02-11
1,approved,PEI,100+,19893184,1971,Healthcare & Wellness,4,156054.36587047117,,Corporation,No,2021-05-14
3,approved,PEI,100+,19893184,1971,Healthcare & Wellness,4,156054.36587047117,,Corporation,No,2021-05-14
4,approved,PEI,100+,19893184,1971,Healthcare & Wellness,4,156054.36587047117,,Corporation,No,2021-05-14
1,denied,NS,1-50,1139088,2016,Construction & Transportation,4,188581.5074808438,Safety Equipment,Corporation,No,2024-05-17
3,approved,NS,1-50,1139088,2016,Construction & Transportation,4,188581.5074808438,Safety Equipment,Corporation,No,2024-05-17
2,approved,NB,1-50,1081779,2014,Landscaping & Agriculture,1,175623.24314743624,Technology,Corporation,Yes,2023-02-08
4,approved,NB,1-50,1081779,2014,Landscaping & Agriculture,1,175623.24314743624,Technology,Corporation,Yes,2023-02-08
1,approved,PEI,51-100,6301856,1991,Healthcare & Wellness,5,191354.89015185542,,Corporation,No,2019-01-11
3,approved,PEI,51-100,6301856,1991,Healthcare & Wellness,5,191354.89015185542,,Corporation,No,2019-01-11
4,approved,PEI,51-100,6301856,1991,Healthcare & Wellness,5,191354.89015185542,,Corporation,No,2019-01-11
1,denied,NS,51-100,2576458,1998,Construction & Transportation,1,186799.83274038933,Construction Vehicles,Corporation,Yes,2018-02-26
1,approved,NS,51-100,6716979,1992,Industrial & Material Handling,3,4916.455224574645,Heavy Tools,Corporation,Yes,2021-02-10
3,approved,NS,51-100,6716979,1992,Industrial & Material Handling,3,4916.455224574645,Heavy Tools,Corporation,Yes,2021-02-10
4,approved,NS,51-100,6716979,1992,Industrial & Material Handling,3,4916.455224574645,Heavy Tools,Corporation,Yes,2021-02-10
1,denied,NB,1-50,4674168,1991,Industrial & Material Handling,3,151665.13887876546,Material Handling Equipment,Corporation,Yes,2019-03-15
2,approved,NB,1-50,4674168,1991,Industrial & Material Handling,3,151665.13887876546,Material Handling Equipment,Corporation,Yes,2019-03-15
3,approved,NB,1-50,4674168,1991,Industrial & Material Handling,3,151665.13887876546,Material Handling Equipment,Corporation,Yes,2019-03-15
4,approved,NB,1-50,4674168,1991,Industrial & Material Handling,3,151665.13887876546,Material Handling Equipment,Corporation,Yes,2019-03-15
2,approved,NS,1-50,3428335,2004,Construction & Transportation,5,85551.10129161591,Software,Corporation,No,2022-02-01
1,approved,NS,1-50,2871788,2015,Construction & Transportation,1,101382.27159813711,Transport Machinery,Corporation,No,2019-02-07
1,approved,NB,1-50,4935718,2003,Healthcare & Wellness,4,129484.67340211628,,Corporation,No,2023-02-09
2,approved,NB,1-50,4935718,2003,Healthcare & Wellness,4,129484.67340211628,,Corporation,No,2023-02-09
3,approved,NB,1-50,4935718,2003,Healthcare & Wellness,4,129484.67340211628,,Corporation,No,2023-02-09
4,approved,NB,1-50,4935718,2003,Healthcare & Wellness,4,129484.67340211628,,Corporation,No,2023-02-09
2,approved,NB,51-100,4056918,2001,Healthcare & Wellness,5,160603.07659930494,Software,Corporation,Yes,2021-06-18
2,approved,PEI,51-100,8089364,2015,Construction & Transportation,5,129574.76944367941,Technology,Corporation,No,2022-01-10
1,approved,NS,51-100,5921804,2006,Service Industry,2,123269.56653910967,Office Equipment,Corporation,No,2019-06-11
3,approved,NS,51-100,5921804,2006,Service Industry,2,123269.56653910967,Office Equipment,Corporation,No,2019-06-11
4,approved,NS,51-100,5921804,2006,Service Industry,2,123269.56653910967,Office Equipment,Corporation,No,2019-06-11
1,approved,NS,51-100,6617355,2014,Construction & Transportation,1,126243.12071272293,Construction Vehicles,Corporation,Yes,2024-09-19
2,approved,PEI,1-50,3119016,2008,Landscaping & Agriculture,4,123367.23901450472,Technology,Corporation,No,2022-03-17
2,approved,NB,1-50,3416550,2018,Industrial & Material Handling,2,145706.79039382166,Compututing Systems,Corporation,No,2021-03-05
1,approved,NS,51-100,3364072,2005,Healthcare & Wellness,3,133617.22378044704,Medical Devices,Corporation,No,2017-08-25
3,approved,NS,51-100,3364072,2005,Healthcare & Wellness,3,133617.22378044704,Medical Devices,Corporation,No,2017-08-25
4,approved,NS,51-100,3364072,2005,Healthcare & Wellness,3,133617.22378044704,Medical Devices,Corporation,No,2017-08-25
1,approved,PEI,1-50,4841028,1992,Industrial & Material Handling,5,181949.40175739676,Heavy Tools,Corporation,No,2023-11-03
2,approved,PEI,1-50,4841028,1992,Industrial & Material Handling,5,181949.40175739676,Heavy Tools,Corporation,No,2023-11-03
3,approved,PEI,1-50,4841028,1992,Industrial & Material Handling,5,181949.40175739676,Heavy Tools,Corporation,No,2023-11-03
4,approved,PEI,1-50,4841028,1992,Industrial & Material Handling,5,181949.40175739676,Heavy Tools,Corporation,No,2023-11-03
2,approved,PEI,1-50,3716589,1991,Industrial & Material Handling,1,134962.34601595544,Compututing Systems,Corporation,No,2023-06-20
3,denied,PEI,1-50,3716589,1991,Industrial & Material Handling,1,134962.34601595544,Compututing Systems,Corporation,No,2023-06-20
1,approved,NB,1-50,2757699,2002,Industrial & Material Handling,3,138406.98528743428,Other,Corporation,No,2022-08-23
2,approved,NB,1-50,2757699,2002,Industrial & Material Handling,3,138406.98528743428,Other,Corporation,No,2022-08-23
3,approved,NB,1-50,2757699,2002,Industrial & Material Handling,3,138406.98528743428,Other,Corporation,No,2022-08-23
4,approved,NB,1-50,2757699,2002,Industrial & Material Handling,3,138406.98528743428,Other,Corporation,No,2022-08-23
2,approved,NS,51-100,5463034,1990,Healthcare & Wellness,5,142127.7228422009,Software,Corporation,Yes,2019-05-20
1,approved,PEI,51-100,6131462,2003,Construction & Transportation,3,112375.05608689197,Construction Vehicles,Corporation,Yes,2017-03-17
1,approved,NS,1-50,3743057,2020,Service Industry,3,192512.548012282,POS Systems,Corporation,Yes,2021-06-24
3,approved,NS,1-50,3743057,2020,Service Industry,3,192512.548012282,POS Systems,Corporation,Yes,2021-06-24
4,approved,NS,1-50,3743057,2020,Service Industry,3,192512.548012282,POS Systems,Corporation,Yes,2021-06-24
2,approved,PEI,1-50,4708028,2002,Construction & Transportation,5,152593.13343631875,Technology,Corporation,Yes,2017-12-01
3,approved,PEI,1-50,4708028,2002,Construction & Transportation,5,152593.13343631875,Technology,Corporation,Yes,2017-12-01
1,approved,NB,51-100,2632115,1997,Service Industry,2,195583.0681300498,Computers,Corporation,Yes,2015-12-10
3,denied,NB,51-100,2632115,1997,Service Industry,2,195583.0681300498,Computers,Corporation,Yes,2015-12-10
4,approved,NB,51-100,2632115,1997,Service Industry,2,195583.0681300498,Computers,Corporation,Yes,2015-12-10
2,approved,NS,1-50,4796864,2020,Industrial & Material Handling,5,79733.21140467151,Compututing Systems,Corporation,No,2021-08-06
1,approved,NB,51-100,7006750,1990,Landscaping & Agriculture,1,106314.21478821237,,Corporation,No,2016-06-24
3,approved,NB,51-100,7006750,1990,Landscaping & Agriculture,1,106314.21478821237,,Corporation,No,2016-06-24
4,approved,NB,51-100,7006750,1990,Landscaping & Agriculture,1,106314.21478821237,,Corporation,No,2016-06-24
1,approved,NS,51-100,5091055,1994,Industrial & Material Handling,2,127677.72387146109,Manufacturing Tools,Corporation,Yes,2023-03-15
3,approved,NS,51-100,5091055,1994,Industrial & Material Handling,2,127677.72387146109,Manufacturing Tools,Corporation,Yes,2023-03-15
4,approved,NS,51-100,5091055,1994,Industrial & Material Handling,2,127677.72387146109,Manufacturing Tools,Corporation,Yes,2023-03-15
1,approved,NS,1-50,3697438,2004,Landscaping & Agriculture,5,187424.75900184788,Heavy Machinery,Corporation,No,2017-06-09
2,approved,NS,1-50,3697438,2004,Landscaping & Agriculture,5,187424.75900184788,Heavy Machinery,Corporation,No,2017-06-09
3,approved,NS,1-50,3697438,2004,Landscaping & Agriculture,5,187424.75900184788,Heavy Machinery,Corporation,No,2017-06-09
4,approved,NS,1-50,3697438,2004,Landscaping & Agriculture,5,187424.75900184788,Heavy Machinery,Corporation,No,2017-06-09
1,approved,PEI,1-50,1374127,2009,Healthcare & Wellness,2,161092.41227596794,Medical Devices,Corporation,No,2018-11-02
2,approved,PEI,1-50,1374127,2009,Healthcare & Wellness,2,161092.41227596794,Medical Devices,Corporation,No,2018-11-02
3,denied,PEI,1-50,1374127,2009,Healthcare & Wellness,2,161092.41227596794,Medical Devices,Corporation,No,2018-11-02
4,approved,PEI,1-50,1374127,2009,Healthcare & Wellness,2,161092.41227596794,Medical Devices,Corporation,No,2018-11-02
1,approved,PEI,51-100,8021409,2011,Industrial & Material Handling,2,94997.0658596364,,Corporation,No,2022-12-16
3,approved,PEI,51-100,8021409,2011,Industrial & Material Handling,2,94997.0658596364,,Corporation,No,2022-12-16
4,approved,PEI,51-100,8021409,2011,Industrial & Material Handling,2,94997.0658596364,,Corporation,No,2022-12-16
1,approved,NS,1-50,2439923,2008,Construction & Transportation,3,141127.35207225423,Safety Equipment,Corporation,Yes,2016-05-05
3,approved,NS,1-50,2439923,2008,Construction & Transportation,3,141127.35207225423,Safety Equipment,Corporation,Yes,2016-05-05
1,denied,NS,51-100,3959756,1992,Service Industry,1,109477.35693344893,Other,Corporation,No,2023-06-22
3,approved,NS,51-100,3959756,1992,Service Industry,1,109477.35693344893,Other,Corporation,No,2023-06-22
4,approved,NS,51-100,3959756,1992,Service Industry,1,109477.35693344893,Other,Corporation,No,2023-06-22
1,approved,PEI,1-50,3952572,1999,Healthcare & Wellness,3,22833.221979360773,,Corporation,No,2016-02-19
3,approved,PEI,1-50,3952572,1999,Healthcare & Wellness,3,22833.221979360773,,Corporation,No,2016-02-19
4,approved,PEI,1-50,3952572,1999,Healthcare & Wellness,3,22833.221979360773,,Corporation,No,2016-02-19
1,approved,NS,100+,35477540,1987,Service Industry,2,93367.92547607345,Computers,Corporation,No,2023-05-04
3,approved,NS,100+,35477540,1987,Service Industry,2,93367.92547607345,Computers,Corporation,No,2023-05-04
4,approved,NS,100+,35477540,1987,Service Industry,2,93367.92547607345,Computers,Corporation,No,2023-05-04
2,approved,NB,100+,12277113,1996,Construction & Transportation,1,131140.95511883547,Technology,Corporation,Yes,2022-06-23
1,approved,NB,1-50,3239730,2010,Service Industry,5,133408.35812464915,Computers,Corporation,No,2023-05-10
2,approved,NB,1-50,3239730,2010,Service Industry,5,133408.35812464915,Computers,Corporation,No,2023-05-10
3,approved,NB,1-50,3239730,2010,Service Industry,5,133408.35812464915,Computers,Corporation,No,2023-05-10
4,approved,NB,1-50,3239730,2010,Service Industry,5,133408.35812464915,Computers,Corporation,No,2023-05-10
1,approved,PEI,1-50,4996956,2008,Landscaping & Agriculture,5,74758.66048987884,Heavy Machinery,Corporation,No,2021-06-04
2,approved,PEI,1-50,4996956,2008,Landscaping & Agriculture,5,74758.66048987884,Heavy Machinery,Corporation,No,2021-06-04
3,approved,PEI,1-50,4996956,2008,Landscaping & Agriculture,5,74758.66048987884,Heavy Machinery,Corporation,No,2021-06-04
4,approved,PEI,1-50,4996956,2008,Landscaping & Agriculture,5,74758.66048987884,Heavy Machinery,Corporation,No,2021-06-04
1,approved,PEI,1-50,2452493,2009,Service Industry,1,151272.67243299723,Other,Corporation,No,2017-01-27
2,denied,PEI,1-50,2452493,2009,Service Industry,1,151272.67243299723,Other,Corporation,No,2017-01-27
3,approved,PEI,1-50,2452493,2009,Service Industry,1,151272.67243299723,Other,Corporation,No,2017-01-27
4,approved,PEI,1-50,2452493,2009,Service Industry,1,151272.67243299723,Other,Corporation,No,2017-01-27
1,approved,NS,1-50,3916898,2002,Landscaping & Agriculture,3,203023.90609463703,Landscaping Tools,Corporation,No,2017-10-13
3,approved,NS,1-50,3916898,2002,Landscaping & Agriculture,3,203023.90609463703,Landscaping Tools,Corporation,No,2017-10-13
4,approved,NS,1-50,3916898,2002,Landscaping & Agriculture,3,203023.90609463703,Landscaping Tools,Corporation,No,2017-10-13
1,approved,NS,1-50,4835307,2009,Service Industry,4,35535.14360870116,,Corporation,No,2022-01-20
2,approved,NS,1-50,4835307,2009,Service Industry,4,35535.14360870116,,Corporation,No,2022-01-20
3,approved,NS,1-50,4835307,2009,Service Industry,4,35535.14360870116,,Corporation,No,2022-01-20
4,approved,NS,1-50,4835307,2009,Service Industry,4,35535.14360870116,,Corporation,No,2022-01-20
1,approved,NB,1-50,1671544,2013,Healthcare & Wellness,2,110842.670085655,,Corporation,Yes,2015-11-20
2,approved,NB,1-50,1671544,2013,Healthcare & Wellness,2,110842.670085655,,Corporation,Yes,2015-11-20
3,approved,NB,1-50,1671544,2013,Healthcare & Wellness,2,110842.670085655,,Corporation,Yes,2015-11-20
4,approved,NB,1-50,1671544,2013,Healthcare & Wellness,2,110842.670085655,,Corporation,Yes,2015-11-20
1,approved,NS,51-100,3684860,1990,Service Industry,1,81960.60136871767,Computers,Corporation,No,2022-02-25
3,approved,NS,51-100,3684860,1990,Service Industry,1,81960.60136871767,Computers,Corporation,No,2022-02-25
4,approved,NS,51-100,3684860,1990,Service Industry,1,81960.60136871767,Computers,Corporation,No,2022-02-25
1,approved,NS,100+,21375512,1976,Healthcare & Wellness,3,81009.5549348563,,Corporation,No,2020-03-20
3,approved,NS,100+,21375512,1976,Healthcare & Wellness,3,81009.5549348563,,Corporation,No,2020-03-20
4,approved,NS,100+,21375512,1976,Healthcare & Wellness,3,81009.5549348563,,Corporation,No,2020-03-20
1,approved,NB,100+,11042712,1995,Healthcare & Wellness,5,101731.91989858933,,Corporation,No,2024-02-02
3,approved,NB,100+,11042712,1995,Healthcare & Wellness,5,101731.91989858933,,Corporation,No,2024-02-02
4,approved,NB,100+,11042712,1995,Healthcare & Wellness,5,101731.91989858933,,Corporation,No,2024-02-02
1,approved,NS,1-50,4087334,1994,Construction & Transportation,4,162593.18855046152,Safety Equipment,Corporation,No,2017-03-24
3,approved,NS,1-50,4087334,1994,Construction & Transportation,4,162593.18855046152,Safety Equipment,Corporation,No,2017-03-24
1,approved,NB,100+,47542513,1969,Industrial & Material Handling,1,250000.0,Heavy Tools,Corporation,Yes,2020-10-23
3,approved,NB,100+,47542513,1969,Industrial & Material Handling,1,250000.0,Heavy Tools,Corporation,Yes,2020-10-23
